scheme,family,mask,sampling,segmentation,flag_scope,msig,segmentation_type,segmentation_backend,segmentation_max_words,segmentation_window,generation_num_candidates,stage,z_source,attack,attack_family,attack_setting,K,surrogate,anchor,attacker_model,attacker_seg,candidate_agg,bag_agg,dipper_lex,dipper_order,dataset,n_samples,n_sets,datasets,thr10,thr5,thr1,mean_z,mean_z_wm,mean_z_drop,TPR_at10,TPR_at5,TPR_at1,evade_rate_at5,ASR_at5_q50,ASR_at5_q55,ASR_at5_q60,ASR_at5_q65,ASR_at5_q70,ASR_at5_q75,ASR_at5_q80,ASR_at5_q85,ASR_at5_q90,ASR_at5_q95,ASR_at5_q100,ASR_at5,ASR_at1_q50,ASR_at1_q55,ASR_at1_q60,ASR_at1_q65,ASR_at1_q70,ASR_at1_q75,ASR_at1_q80,ASR_at1_q85,ASR_at1_q90,ASR_at1_q95,ASR_at1_q100,ASR_at1,evade_rate_at1,quality_pass_rate,4g_repeat_pct,4g_repeat_pct_ci,4g_repeat_pct_median,anchor_coverage,anchor_coverage_ci,anchor_coverage_median,anchor_merge,anchor_merge_ci,anchor_merge_median,anchor_n_anchors,anchor_n_anchors_ci,anchor_n_anchors_median,anchor_reorder,anchor_reorder_ci,anchor_reorder_median,anchor_reseg,anchor_reseg_ci,anchor_reseg_median,anchor_reword,anchor_reword_ci,anchor_reword_median,anchor_reword_novel,anchor_reword_novel_ci,anchor_reword_novel_median,anchor_split,anchor_split_ci,anchor_split_median,bert_F1,bert_F1_ci,bert_F1_median,bert_P,bert_P_ci,bert_P_median,bert_R,bert_R_ci,bert_R_median,distinct_2,distinct_2_ci,distinct_2_median,emb_sim,emb_sim_ci,emb_sim_median,gen_ppl_ci,gen_ppl_median,llm_judge,llm_judge_ci,llm_judge_median,llm_judge_content_recall,llm_judge_content_recall_ci,llm_judge_content_recall_median,llm_judge_contradiction,llm_judge_contradiction_ci,llm_judge_contradiction_median,llm_judge_detail_precision,llm_judge_detail_precision_ci,llm_judge_detail_precision_median,llm_judge_information_injection,llm_judge_information_injection_ci,llm_judge_information_injection_median,llm_quality,llm_quality_ci,llm_quality_median,llm_quality_coherence,llm_quality_coherence_ci,llm_quality_coherence_median,llm_quality_fluency,llm_quality_fluency_ci,llm_quality_fluency_median,llm_quality_informativeness,llm_quality_informativeness_ci,llm_quality_informativeness_median,llm_quality_relevance,llm_quality_relevance_ci,llm_quality_relevance_median,rep_2,rep_2_ci,rep_2_median,rep_3,rep_3_ci,rep_3_median,rep_4,rep_4_ci,rep_4_median,rouge1,rouge1_ci,rouge1_median,rouge2,rouge2_ci,rouge2_median,rougeL,rougeL_ci,rougeL_median,sent_dup_pct,sent_dup_pct_ci,sent_dup_pct_median,FPR_at10,FPR_at5,FPR_at1,null_sd,null_q90,null_q95,null_q99,bi_entro,tri_entro,sem_ent,mauve,bleu,gen_ppl,gen_ppl_scored_tokens,gen_ppl_total_nll,provider_draws_per_unit,provider_draws_per_unit_ci_lo_95,provider_draws_per_unit_ci_hi_95,provider_units_total,provider_sentences_total,provider_units_per_sentence,provider_draws_per_sentence,provider_draws_per_sentence_ci_lo_95,provider_draws_per_sentence_ci_hi_95
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-bag=min-surr=bge,adaptive,K16-min-bag=min-bge,16.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.263009527424072,3.2863353450309964,2.2323007692669155,5.971056411662278,3.738755642395363,0.625,0.44140625,0.16796875,0.55859375,0.5546875,0.55078125,0.55078125,0.5390625,0.51171875,0.4765625,0.42578125,0.34765625,0.23828125,0.1171875,0.03515625,0.42578125,0.82421875,0.8203125,0.81640625,0.8046875,0.7734375,0.7265625,0.65234375,0.54296875,0.38671875,0.19140625,0.08203125,0.65234375,0.83203125,0.78125,2.6927447669776265,1.4980970557006268,0.0,0.4248394484539103,0.0159539321832115,0.4172885572139303,0.2180666059430765,0.0240720779660077,0.2,36.66015625,1.9852262934972893,36.0,0.0956530498403224,0.0093574447537802,0.0826318437851507,0.217772096541443,0.0244112899128236,0.1818181818181817,0.4292895843217299,0.0153323222450364,0.4120318815474717,0.6993414148194342,0.0145379285258559,0.7129632017328966,0.1634668894629054,0.0223166972419511,0.125,0.8994424580596387,0.004206365773719,0.9040440917015076,0.905908172717318,0.0043138517428976,0.9122985601425172,0.8935638973489404,0.0047264559717259,0.8994204699993134,0.9433421765528894,0.0156071229735743,0.9754147904137328,0.9386745449155568,0.0060156707955934,0.9483327269554138,0.8645794810652633,11.42805242538452,0.865234375,0.0129102878965536,0.8833333333333333,0.8981770833333335,0.0144408849306366,0.9333333333333332,0.0263020833333333,0.01152610654986,0.0,0.8390625,0.0215699585656473,0.8666666666666667,0.25,0.0235137133022573,0.2666666666666666,,,,,,,,,,,,,,,,0.0910669738281627,0.0161201808012727,0.0576527382082937,0.0487830144662182,0.0158259915592021,0.0125791139240505,0.036289697674606,0.0155354820549914,0.0009671179883946,0.57071041567827,0.0153323222450364,0.5879681184525283,0.281616893343979,0.0141895817611343,0.2767169886951481,0.4051262918756126,0.0146153212313378,0.4021403697517058,2.881103505782732,1.7064997009669511,0.0,,,,,,,,9.95191739332402,10.585783482533094,2.3430813713588656,0.6631991578284575,0.1463292391546202,10.301474571228027,57682.0,134530.97924804688,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-bag=min-surr=bge,adaptive,K16-min-bag=min-bge,16.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.263009527424072,3.2863353450309964,2.3608968319640367,6.01447345362154,3.653576621657504,0.6953125,0.51171875,0.28515625,0.48828125,0.48046875,0.48046875,0.4609375,0.4453125,0.42578125,0.3828125,0.32421875,0.25390625,0.21484375,0.125,0.05078125,0.32421875,0.70703125,0.70703125,0.6875,0.66796875,0.63671875,0.578125,0.5078125,0.4140625,0.32421875,0.16796875,0.06640625,0.5078125,0.71484375,0.7265625,2.192583011879073,1.2920162203233656,0.0,0.4344738118615743,0.0172075815595997,0.4236410698878343,0.2316608400713158,0.022482123793327,0.2,38.3984375,1.9969511949334635,38.0,0.0946566867061248,0.0132611620030275,0.0766045548654244,0.2141584819377845,0.020663664336312,0.1999999999999999,0.4161884393271237,0.0158911713667363,0.3925147616802497,0.6966230279282108,0.0149630167768688,0.7067982456140351,0.1561766067266067,0.022022492090771,0.125,0.9029899865854532,0.0044374255105592,0.9098057746887208,0.9087923436891288,0.0042612794728866,0.9146387577056884,0.8977011353708804,0.0050765164851621,0.9052461087703704,0.9454380690878552,0.0139462618642618,0.9725705329153604,0.9399559397716076,0.0053269347540335,0.9527541995048524,0.6351321852944836,11.25999116897583,0.8552083333333333,0.0147395193084301,0.8833333333333333,0.8903645833333333,0.0159263407467062,0.9333333333333332,0.0380208333333333,0.012925388173086,0.0,0.8268229166666667,0.0218825876039598,0.8666666666666667,0.2583333333333333,0.024481938834251,0.2666666666666666,,,,,,,,,,,,,,,,0.0904075931433398,0.0150261770593028,0.0603311439518335,0.0455970545170136,0.0144315676508871,0.0144155844155843,0.0326250110110995,0.0138824877754281,0.0015873015873015,0.5838115606728762,0.0158911713667363,0.6074852383197503,0.2896692954612923,0.0147188755480314,0.282494008857576,0.4198530904336912,0.0155037473999729,0.416208197712936,1.7734996717628564,1.218740011269842,0.0,,,,,,,,10.015870903679566,10.682271516217511,2.533298632126927,0.6577604309390654,0.1491466358353035,10.375524520874023,58840.0,137653.2155456543,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-bag=min-surr=bge,adaptive,K16-min-bag=min-bge,16.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,2.556604879871263,5.912288567388124,3.355683687516861,0.658203125,0.5078125,0.267578125,0.4921875,0.490234375,0.490234375,0.4765625,0.462890625,0.45703125,0.44140625,0.38671875,0.3359375,0.255859375,0.146484375,0.06640625,0.38671875,0.728515625,0.7265625,0.712890625,0.697265625,0.677734375,0.658203125,0.580078125,0.498046875,0.365234375,0.208984375,0.0859375,0.580078125,0.732421875,0.759765625,2.5432841195910854,1.0658418098725568,0.0,0.4328413765797848,0.0114397529709932,0.4215686274509804,0.2205199287736712,0.0155352593460864,0.2,36.1953125,1.4003869386371124,36.0,0.0936428237876491,0.0073921292539919,0.0752941176470588,0.2157318758223095,0.0151378341106571,0.1851851851851852,0.4194931642546986,0.0099542941209927,0.4081191747875341,0.6974464116403181,0.0097285913486131,0.70473174366617,0.1623603716609669,0.0168000110074074,0.125,0.906607893644832,0.002614234086926,0.9102482199668884,0.9123485061572864,0.0024603175446215,0.9159072637557985,0.901329489890486,0.0031348320207812,0.905536413192749,0.9422965685233042,0.0110805618039662,0.972157622739018,0.9423917810199782,0.0032424103901902,0.9510904848575592,0.5357162042523905,11.742922306060793,0.8645833333333334,0.0094906314765441,0.8833333333333333,0.904296875,0.0100284996875928,0.9333333333333332,0.0299479166666666,0.0092702093445549,0.0,0.8407552083333334,0.0151998010676298,0.9333333333333332,0.2567708333333333,0.0171669253276986,0.2666666666666666,,,,,,,,,,,,,,,,0.0900633071795017,0.0113069635286115,0.0574416448516579,0.0463775529929041,0.0110888010938402,0.0134401665290393,0.0337810716463399,0.010903678675642,0.0,0.5805068357453014,0.0099542941209927,0.5918808252124659,0.2883851270383601,0.009646995982057,0.276295657352926,0.4165894289171321,0.0103743773213255,0.4107513337285121,3.113596718622317,1.2840804911462884,0.0,,,,,,,,10.407679556091676,11.22928510546093,2.449248990986107,0.6260697634235635,0.1603363575102844,10.463021278381348,111643.0,262120.7088394165,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-surr=bge,adaptive,K16-min-positional-bge,16.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.263009527424072,3.2863353450309964,2.9433357572228704,5.971056411662278,3.027720654439408,0.79296875,0.69140625,0.40234375,0.30859375,0.3046875,0.3046875,0.30078125,0.29296875,0.28515625,0.26171875,0.23046875,0.2109375,0.18359375,0.12890625,0.04296875,0.23046875,0.59375,0.59375,0.58984375,0.578125,0.5703125,0.5234375,0.47265625,0.4296875,0.35546875,0.2265625,0.08984375,0.47265625,0.59765625,0.76953125,2.353676204899187,1.185590739612322,0.0,0.4815458988590158,0.0154406798626172,0.4751598622725037,0.1771396936701101,0.0217903469956042,0.1538461538461538,42.32421875,2.309634077910242,43.0,0.0846086950133103,0.0132810796173596,0.0542107487039474,0.1766864061745466,0.0214523561633371,0.1428571428571428,0.3725239952709236,0.0143767880021437,0.3522339972944421,0.6288069806817421,0.014624487290491,0.6239112633067818,0.1293422832069891,0.0212200499119028,0.1,0.9140182747505604,0.0035534972347845,0.9191107749938964,0.9195834868587554,0.0034466715668611,0.9257240891456604,0.9087631527800112,0.004036660905626,0.9131235778331755,0.9387207461054928,0.0134592940463279,0.9706599713055954,0.9484293684363364,0.0042521731704211,0.9583879113197328,0.6512340804232846,10.910557270050049,0.881640625,0.0123612775771708,0.9,0.9148437500000002,0.0119109053446375,0.9333333333333332,0.0244791666666666,0.0089516078415433,0.0,0.8653645833333333,0.0184190802730984,0.9333333333333332,0.2291666666666666,0.0267446785557845,0.2,,,,,,,,,,,,,,,,0.1021483613828862,0.0162225460801266,0.06152133580705,0.0562501189959307,0.0153795413453437,0.0191939286766873,0.0404317368384271,0.0147181506577604,0.004894920771698,0.6274760047290764,0.0143767880021437,0.6477660027055578,0.355515977264436,0.0142929894560382,0.3606941236848858,0.4842810274280574,0.0149443627307324,0.4838997451146984,2.747031414537582,1.376385846309513,0.0,,,,,,,,10.026896269239804,10.678701525324875,2.339795333326381,0.5536787277755904,0.2091555279718777,9.725021362304688,60184.0,136900.6794128418,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-surr=bge,adaptive,K16-min-positional-bge,16.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.263009527424072,3.2863353450309964,3.306374848047459,6.01447345362154,2.708098605574081,0.87109375,0.734375,0.4609375,0.265625,0.265625,0.265625,0.265625,0.265625,0.2578125,0.2578125,0.23046875,0.203125,0.1640625,0.09375,0.0546875,0.23046875,0.5390625,0.5390625,0.5390625,0.53515625,0.51953125,0.5078125,0.4453125,0.375,0.31640625,0.16796875,0.09765625,0.4453125,0.5390625,0.81640625,3.11062830869412,1.4791640389710778,0.0,0.4907752211390533,0.0172816097794249,0.4761904761904761,0.1876651375052909,0.0219124611036143,0.1666666666666666,43.86328125,2.248878558297628,43.5,0.0785077987419859,0.0101840511604614,0.0520768753874767,0.1655570836788329,0.0187824354214753,0.1428571428571429,0.3602979235029846,0.013535074522414,0.3459668420213614,0.6260568851411382,0.0151334410531847,0.6306275332947308,0.1111927644665739,0.0180082470811104,0.0909090909090909,0.9158961393404752,0.00357764017962,0.9194824397563934,0.920389387058094,0.003348338988699,0.9240738749504088,0.9117338608484716,0.004199120700131,0.9152920842170716,0.932514146159394,0.016218989950093,0.968146942571495,0.95189394406043,0.0033913584375448,0.957972913980484,0.8237585169409557,11.149237155914308,0.8883463541666666,0.0118029737955803,0.9083333333333332,0.9161458333333334,0.0121270281598444,0.9333333333333332,0.0223958333333333,0.0100049550566373,0.0,0.86015625,0.0185309567109685,0.9333333333333332,0.2005208333333333,0.0225740652725427,0.2,,,,,,,,,,,,,,,,0.1031795896533276,0.0173937804964105,0.0627338884516066,0.0572492519377887,0.0167796564676781,0.0167366946778712,0.04215255180311,0.0161105435051942,0.0041753835425383,0.6397020764970154,0.013535074522414,0.6540331579786386,0.3613119489923159,0.0154121681619039,0.3524656512940675,0.4935656946354213,0.01515055245081,0.4932076631492674,2.724250479709613,1.6156995540835013,0.0,,,,,,,,10.027371341777602,10.678340126814629,2.4868327911139465,0.6209256106263117,0.2126951709374366,9.805498123168944,60243.0,137531.33016204834,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-surr=bge,adaptive,K16-min-positional-bge,16.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,3.416344344333208,5.912288567388124,2.495944223054917,0.80859375,0.689453125,0.4453125,0.310546875,0.310546875,0.30859375,0.3046875,0.302734375,0.294921875,0.291015625,0.2578125,0.24609375,0.2109375,0.146484375,0.076171875,0.2578125,0.5546875,0.55078125,0.546875,0.54296875,0.53125,0.5234375,0.47265625,0.435546875,0.361328125,0.25390625,0.125,0.47265625,0.5546875,0.859375,3.883517472992833,1.2797388403268095,0.0,0.4857915623495782,0.0110821703611504,0.4793388429752066,0.1674686154429387,0.0140243639535631,0.1428571428571428,41.193359375,1.594012711898301,41.0,0.0805957103614203,0.0076168621306068,0.0599593495934959,0.1563166692772127,0.0137943644542325,0.1270412241635264,0.3691019531245251,0.0088728946750056,0.3588010776829815,0.627912884776108,0.0097850261167767,0.6267251504918514,0.1097891219438253,0.0146954150567953,0.0,0.9185549046378584,0.0022796810701555,0.920657068490982,0.9232431192649528,0.0022083766029196,0.9261874556541444,0.9141942105488852,0.0026758113963195,0.9185806214809418,0.9297537817128392,0.0133325288895125,0.975185951430964,0.951812120503746,0.0024399970997528,0.9577210247516632,0.5025700470998593,11.001340866088867,0.9057291666666668,0.0083355942521767,0.9333333333333332,0.9283854166666669,0.0085662583257219,1.0,0.0204427083333333,0.0065023914154572,0.0,0.89296875,0.0124084769918564,0.9333333333333332,0.1779947916666666,0.0160915079817766,0.1333333333333333,,,,,,,,,,,,,,,,0.1069862956117042,0.013703552232337,0.0601634003826464,0.0641084553553312,0.0134450469619343,0.0153312969924812,0.0501033851891299,0.0131567249591547,0.003703754509664,0.6308980468754748,0.0088728946750056,0.6411989223170185,0.3536290953856086,0.0096114580221774,0.3501054852320675,0.4878461425253841,0.0099733209978698,0.4884057971014492,4.53470375218485,1.52350816178555,0.0,,,,,,,,10.351209709189318,11.134039319221715,2.400680613746124,0.634838189301149,0.2160162440991788,9.219375610351562,114707.0,254799.4874801636,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K2-min-bag=min-surr=bge,adaptive,K2-min-bag=min-bge,2.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.263009527424072,3.2863353450309964,3.623425233481393,5.971056411662278,2.347631178180886,0.875,0.765625,0.515625,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.21484375,0.19921875,0.16796875,0.11328125,0.05078125,0.21484375,0.484375,0.484375,0.48046875,0.48046875,0.47265625,0.46875,0.44140625,0.4140625,0.33984375,0.23046875,0.10546875,0.44140625,0.484375,0.9140625,3.8433087940502273,1.6948530034564973,0.0,0.5314756858120949,0.015444746440126,0.5263157894736842,0.1758750137257778,0.019024242645583,0.1538461538461538,46.37890625,2.442963255259679,47.0,0.0466283145601573,0.0060360123208572,0.0345177664974619,0.1562206387045542,0.018634835531684,0.1343180015860429,0.3274879743869341,0.0126868449995951,0.319816369492987,0.5848507098134957,0.0146840995320876,0.5892374517374517,0.1060557871917695,0.0198061290723612,0.0,0.9255358846858144,0.0031702576814588,0.9283572137355804,0.931461478350684,0.0029202525905192,0.9355728924274443,0.9199277714360504,0.0037775712606866,0.9236724078655244,0.9261335446025732,0.0176679180477615,0.9696969696969696,0.9618004271760584,0.0028015723714943,0.9662603735923768,0.5137438600340051,10.157755851745604,0.9251953125,0.0099106711823107,0.95,0.9502604166666668,0.0086365263706703,1.0,0.015625,0.0081236011181521,0.0,0.9106770833333334,0.0158330716498236,1.0,0.14453125,0.0202286795103607,0.1333333333333333,,,,,,,,,,,,,,,,0.1158427372169183,0.0186296688080094,0.067542109929078,0.069466804886959,0.0185537035002861,0.0188425644146885,0.053771495915464,0.0182198712929856,0.0040733366517338,0.6725120256130659,0.0126868449995951,0.680183630507013,0.4079524481484162,0.0159624697662507,0.3937568455640745,0.5476292066811657,0.0153049859570085,0.5471648270366178,4.46897323078259,2.094856957677618,0.0,,,,,,,,9.994608529163727,10.63207022691168,2.403269825632764,0.914474034442236,0.2455170238006347,8.714836120605469,59689.0,129228.28177642822,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K2-min-bag=min-surr=bge,adaptive,K2-min-bag=min-bge,2.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.263009527424072,3.2863353450309964,3.638308170460056,6.01447345362154,2.3761652831614835,0.88671875,0.8046875,0.57421875,0.1953125,0.1953125,0.1953125,0.19140625,0.19140625,0.1875,0.1875,0.1875,0.1796875,0.1484375,0.109375,0.0703125,0.1875,0.42578125,0.42578125,0.421875,0.421875,0.41015625,0.40625,0.39453125,0.359375,0.28515625,0.19921875,0.10546875,0.39453125,0.42578125,0.93359375,2.8856898351846927,1.4902756668091786,0.0,0.5328999042239062,0.0170038526057577,0.5244902039184327,0.17188852328033,0.0191581814251236,0.1666666666666666,47.68359375,2.353854931649139,48.0,0.0542116511096604,0.007582798452467,0.0408493958485138,0.1514805949710173,0.0182622353640992,0.1295336787564767,0.3292468657011582,0.0124716401347295,0.3202097703376476,0.5940600991349658,0.0145661909308109,0.5994791666666667,0.1025884045666958,0.0183244274631354,0.069047619047619,0.9269179743714632,0.0031934462540792,0.9292516708374025,0.9318154817447066,0.0029256572821165,0.9342083036899568,0.9222704933490604,0.0037765622109746,0.925638884305954,0.933362781388212,0.0163269742704474,0.9701092505615684,0.9617204417008908,0.0032868587689194,0.9673289954662324,0.8636839599906384,10.519564628601074,0.9242838541666668,0.0098635719666542,0.9499999999999998,0.9481770833333336,0.010047081152935,1.0,0.0109375,0.0061898569973464,0.0,0.9098958333333332,0.0154526654588409,1.0,0.15,0.0195531693129841,0.1333333333333333,,,,,,,,,,,,,,,,0.1027881389737337,0.0175876725775812,0.0662832560410056,0.0558890162804332,0.0171071066526637,0.0185873605947954,0.0408253172299569,0.0165278848669403,0.0041412305370738,0.6707531342988419,0.0124716401347295,0.6797902296623524,0.3969909216705198,0.0151054408593671,0.3869385647909137,0.5437495183483132,0.0143527169946769,0.5482110996337686,2.3392462128137725,1.6178187299910192,0.0,,,,,,,,10.035293649351146,10.692076915488965,2.491647468747666,0.895492539319471,0.2377915063053167,9.285049438476562,60798.0,135482.59329605105,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K2-min-bag=min-surr=bge,adaptive,K2-min-bag=min-bge,2.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,3.6676490319551847,5.912288567388124,2.24463953543294,0.853515625,0.728515625,0.4921875,0.271484375,0.271484375,0.271484375,0.26953125,0.267578125,0.265625,0.26171875,0.251953125,0.240234375,0.203125,0.134765625,0.0703125,0.251953125,0.5078125,0.505859375,0.50390625,0.501953125,0.498046875,0.484375,0.46875,0.44140625,0.3828125,0.26171875,0.140625,0.46875,0.5078125,0.904296875,3.9840924621131215,1.3146327471250596,0.0,0.5218410068474657,0.0111973859717618,0.5098039215686274,0.1620105824342962,0.0148723227360241,0.125,44.150390625,1.6845619542449144,44.0,0.0546478060160241,0.0048258728108681,0.04047976011994,0.1408470635824731,0.0126234110293173,0.111111111111111,0.331213391417965,0.00852836863945,0.3252218934911242,0.5978056450033247,0.0102958889841309,0.604794717197818,0.0936631573519562,0.0118814807735052,0.0,0.9282652620458977,0.0023406694978216,0.931778997182846,0.9326168815605342,0.0022635245417486,0.9346994161605836,0.9242083127610384,0.0026760600207793,0.9275884032249452,0.9229796358234198,0.0137581390524024,0.968847049689441,0.9630897963652388,0.0016658613083636,0.9665988385677338,0.4297692000528911,9.985801219940186,0.9228190104166668,0.007323831697965,0.9499999999999998,0.9520833333333334,0.0068397187835021,1.0,0.0174479166666666,0.006139720832854,0.0,0.9119791666666668,0.0114612647225702,1.0,0.1553385416666666,0.0150034754355111,0.1333333333333333,,,,,,,,,,,,,,,,0.1160233916825772,0.0143407302550226,0.067982030896516,0.0702074988224565,0.0142095078105065,0.0183823529411765,0.0546674659593073,0.013922889120102,0.0043010951605741,0.668786608582035,0.00852836863945,0.6747781065088758,0.3930919474979801,0.0106029697229018,0.3829896131265994,0.5398163484281951,0.0104014438795409,0.5407248157248157,4.12193962138633,1.4503580780065175,0.0,,,,,,,,10.412021782232785,11.2077575819275,2.466111834360328,0.8844405856805224,0.2495910081435791,8.588102340698242,117981.0,253703.72677612305,,,,,,,,,
SemStamp,lsh,fixed_diverse,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K32-min-bag=min-surr=bge,adaptive,K32-min-bag=min-bge,32.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.263009527424072,3.2863353450309964,1.975490078615203,5.971056411662278,3.995566333047075,0.5625,0.40234375,0.171875,0.59765625,0.5859375,0.57421875,0.5625,0.5390625,0.50390625,0.48046875,0.375,0.296875,0.203125,0.109375,0.02734375,0.375,0.81640625,0.80078125,0.78515625,0.7578125,0.71484375,0.68359375,0.5390625,0.41015625,0.2890625,0.1484375,0.04296875,0.5390625,0.828125,0.6640625,2.388597841770577,1.556331716329331,0.0,0.4040429390272625,0.016770898077917,0.4,0.2309384390119684,0.0253930393554988,0.2,34.91796875,2.0812653254520974,33.0,0.1122076111460933,0.0148870056737299,0.0871941078641007,0.2331749441194045,0.0245116678272745,0.1999999999999999,0.4509340408136961,0.0164401874147384,0.4263108197575349,0.7189117961774585,0.0141807874188204,0.721240863209189,0.1720524543965366,0.0241091932492143,0.1428571428571428,0.8941984847187996,0.0045975998406071,0.900806337594986,0.9014948091935366,0.0046190418337945,0.9087073504924774,0.8875281752552837,0.00515461619358,0.8951433300971985,0.9464998732289782,0.0158469504683533,0.9739239817773848,0.9248976678354666,0.0101496463429362,0.9459351003170012,0.6341424693956605,11.971023082733154,0.835546875,0.0145175582353801,0.85,0.8679687500000002,0.0199071504120075,0.9333333333333332,0.0364583333333333,0.0115750842125378,0.0,0.8052083333333334,0.0243762198408919,0.8666666666666667,0.29453125,0.0232328660078957,0.3333333333333333,,,,,,,,,,,,,,,,0.0880139616418757,0.0162933675110449,0.0572876447876448,0.04458797350655,0.0162436796584301,0.0124876552835386,0.0324307548285751,0.0160661063555791,0.0030965716863393,0.5490659591863039,0.0164401874147384,0.5736891802424651,0.2618380818648272,0.0138426761653863,0.2471655886475984,0.3814216631063902,0.0149271580114698,0.3792017619301143,2.2165044503166254,1.4564588880725011,0.0,,,,,,,,9.966690945897568,10.601127449327796,2.4171159078189675,0.5696798264325025,0.1348246983660804,10.55079460144043,57644.0,135820.86753082275,,,,,,,,,
